"id","icao","iata","name","city","municipality","country_id/id","elevation","latitude","longitude","tz","lid"
"aerodrome_2CL1","2CL1","","Brownsville Airpark","Brownsville","California","base.us","2120","39.45522","-121.29164","America/Los_Angeles","2CL1"
"aerodrome_2CL3","2CL3","","Longbell Ranch Airport","Tennant","California","base.us","4607","41.64209","-121.89028","America/Los_Angeles","2CL3"
"aerodrome_2CL9","2CL9","","Mustang Airport","Galt","California","base.us","45","38.33436","-121.30356","America/Los_Angeles","2CL9"
"aerodrome_2CN3","2CN3","","Tenaja Valley Airport","Murrieta","California","base.us","2350","33.51111","-117.32861","America/Los_Angeles","2CN3"
"aerodrome_2CN4","2CN4","","Wonderful Pistachios & Almonds Airport","Lost Hills","California","base.us","617","35.66639","-119.89639","America/Los_Angeles","2CN4"
"aerodrome_2CN8","2CN8","","Lake Arrowhead Airport","Lake Arrowhead","California","base.us","4610","34.30417","-117.15139","America/Los_Angeles","2CN8"
"aerodrome_2CO1","2CO1","","Cherokee Trail Ranch Airport","Peyton","Colorado","base.us","7240","39.11055","-104.58386","America/Denver","2CO1"
"aerodrome_2CO2","2CO2","","Las Arenas Earth And Sky Observatory Airport","Alamosa","Colorado","base.us","7582","37.47782","-105.6158","America/Denver","2CO2"
"aerodrome_2CO3","2CO3","","Jackrabbit Strip","Milliken","Colorado","base.us","5000","40.37498","-104.87275","America/Denver","2CO3"
"aerodrome_2CO5","2CO5","","Gunnison River Farms Airport","Austin","Colorado","base.us","5200","38.78444","-107.90361","America/Denver","2CO5"
"aerodrome_2DE2","2DE2","","Willaview Airport","Farmington","Delaware","base.us","63","38.85503","-75.57221","America/New_York","2DE2"
"aerodrome_2DE3","2DE3","","Hrupsa Airport","Felton","Delaware","base.us","55","39.00306","-75.6825","America/New_York","2DE3"
"aerodrome_2DE8","2DE8","","Murphy's Landing Airport","Milford","Delaware","base.us","10","38.91357","-75.34534","America/New_York","2DE8"
"aerodrome_2FA1","2FA1","","Squillacote Airport","Ormond Beach","Florida","base.us","40","29.25126","-81.20053","America/New_York","2FA1"
"aerodrome_2FA2","2FA2","","Monroe Airpark","Belleview","Florida","base.us","75","29.01887","-82.1137","America/New_York","2FA2"
"aerodrome_2FA3","2FA3","","Long Branch Farms Airport","Baker","Florida","base.us","185","30.81274","-86.63736","America/Chicago","2FA3"
"aerodrome_2FA4","2FA4","","Southern Ranch Airport","Clewiston","Florida","base.us","18","26.37952","-80.94562","America/New_York","2FA4"
"aerodrome_2FA5","2FA5","","Thunderbird Air Park","Crescent City","Florida","base.us","67","29.47219","-81.57202","America/New_York","2FA5"
"aerodrome_2FA6","2FA6","","Freeflight Airpark","Coleman","Florida","base.us","55","28.8111","-82.06536","America/New_York","2FA6"
"aerodrome_2FA7","2FA7","","Frontier Airport","Hastings","Florida","base.us","10","29.63435","-81.46488","America/New_York","2FA7"
"aerodrome_2FA9","2FA9","","Mount Olive Farm Airport","Lamont","Florida","base.us","73","30.33639","-83.78361","America/New_York","2FA9"
"aerodrome_2FD0","2FD0","","Lazyboy Airport","Branford","Florida","base.us","45","29.97578","-82.90735","America/New_York","2FD0"
"aerodrome_2FD1","2FD1","","Hobby Hill Airport","Weirsdale","Florida","base.us","95","28.97554","-81.91869","America/New_York","2FD1"
"aerodrome_2FD2","2FD2","","Marjorie Kennan Rawlings Airport","Island Grove","Florida","base.us","78","29.47944","-82.05335","America/New_York","2FD2"
"aerodrome_2FD6","2FD6","","Tully Rv Airpark","Oak Hill","Florida","base.us","15","28.88973","-80.86727","America/New_York","2FD6"
"aerodrome_2FL0","2FL0","","Crystal Village Airport","Wausau","Florida","base.us","113","30.45686","-85.68604","America/New_York","2FL0"
"aerodrome_2FL3","2FL3","","Folsom Airport","Cypress","Florida","base.us","155","30.67258","-85.08345","America/New_York","2FL3"
"aerodrome_2FL8","2FL8","","Tiger Lake Airport","River Ranch","Florida","base.us","54","27.88363","-81.36312","America/New_York","2FL8"
"aerodrome_2GA0","2GA0","","Kennedy Intranational Airport","Newborn","Georgia","base.us","695","33.52678","-83.6388","America/New_York","2GA0"
"aerodrome_2GA1","2GA1","","Poole Farm Airport","Oxford","Georgia","base.us","830","33.68067","-83.85268","America/New_York","2GA1"
"aerodrome_2GA2","2GA2","","Swaids Field","Springfield","Georgia","base.us","85","32.39261","-81.2778","America/New_York","2GA2"
"aerodrome_2GA5","2GA5","","Windrift Aerodrome","Concord","Georgia","base.us","780","33.04179","-84.43214","America/New_York","2GA5"
"aerodrome_2GA7","2GA7","","Aubrey's Airpark","Statesboro","Georgia","base.us","186","32.49819","-81.62244","America/New_York","2GA7"
"aerodrome_2GA8","2GA8","","Shannon Flight Strip","Shannon","Georgia","base.us","677","34.34981","-85.07689","America/New_York","2GA8"
"aerodrome_2GA9","2GA9","","Lenora Airport","Snellville","Georgia","base.us","940","33.80917","-83.99972","America/New_York","2GA9"
"aerodrome_2GE7","2GE7","","Petty Farms Airport","Crandall","Georgia","base.us","760","34.95806","-84.77917","America/New_York","2GE7"
"aerodrome_2GE8","2GE8","","Andy Fields Airport","Newnan","Georgia","base.us","980","33.46417","-84.66333","America/New_York","2GE8"
"aerodrome_2IA7","2IA7","","Jungmanns Landing Airport","Adel","Iowa","base.us","914","41.56847","-93.98097","America/Chicago","2IA7"
"aerodrome_2IA9","2IA9","","South 80 Field","Crystal Lake","Iowa","base.us","1210","43.19079","-93.77078","America/Chicago","2IA9"
"aerodrome_2ID2","2ID2","","Linda's Roost Airport","Mackay","Idaho","base.us","6250","43.95436","-113.64724","America/Boise","2ID2"
"aerodrome_2ID3","2ID3","","Josephine Ranch Airport","Triangle","Idaho","base.us","5100","42.75183","-116.67733","America/Boise","2ID3"
"aerodrome_2ID5","2ID5","","Splan Airport","Mccall","Idaho","base.us","4987","44.80747","-116.04948","America/Boise","2ID5"
"aerodrome_2ID6","2ID6","","Lemons Field","Fruitland","Idaho","base.us","2280","43.92734","-116.94648","America/Boise","2ID6"
"aerodrome_2II0","2II0","","Indian Hills Flying Field","Kokomo","Indiana","base.us","860","40.41745","-86.1525","America/Indiana/Indianapolis","2II0"
"aerodrome_2II3","2II3","","Stottlemyer Airport","Frankton","Indiana","base.us","865","40.22667","-85.81639","America/Indiana/Indianapolis","2II3"
"aerodrome_2II6","2II6","","Baird-Wolford Airport","Tipton","Indiana","base.us","880","40.26476","-86.10277","America/Indiana/Indianapolis","2II6"
"aerodrome_2IL0","2IL0","","Woodley North Airport","Shannon","Illinois","base.us","909","42.2","-89.7","America/Chicago","2IL0"
"aerodrome_2IL1","2IL1","","Mc Cartney Airport","Durand","Illinois","base.us","908","42.4139","-89.32928","America/Chicago","2IL1"
"aerodrome_2IL2","2IL2","","Watters Airport","Dwight","Illinois","base.us","660","41.05337","-88.46117","America/Chicago","2IL2"
"aerodrome_2IL7","2IL7","","Ben Emge Airport","Belleville","Illinois","base.us","555","38.51533","-90.02788","America/Chicago","2IL7"
"aerodrome_2IL9","2IL9","","Meadow Creek Airport","Monee","Illinois","base.us","780","41.43334","-87.78135","America/Chicago","2IL9"
"aerodrome_2IN0","2IN0","","Skip's Place Airport","Ossian","Indiana","base.us","858","40.83694","-85.17111","America/Indiana/Indianapolis","2IN0"
"aerodrome_2IN2","2IN2","","Gerig's Field","Roanoke","Indiana","base.us","850","41.00917","-85.37139","America/Indiana/Indianapolis","2IN2"
"aerodrome_2IN3","2IN3","","Tatertown Airport","Medaryville","Indiana","base.us","700","41.08476","-86.92419","America/Indiana/Winamac","2IN3"
"aerodrome_2IN4","2IN4","","Scott Field","Argos","Indiana","base.us","810","41.25671","-86.18972","America/Indiana/Indianapolis","2IN4"
"aerodrome_2IN6","2IN6","","Galloway Airport","Noblesville","Indiana","base.us","830","40.04194","-85.91694","America/Indiana/Indianapolis","2IN6"
"aerodrome_2IS3","2IS3","","Jackson Field","Elmira","Illinois","base.us","760","41.1717","-89.80677","America/Chicago","2IS3"
"aerodrome_2IS4","2IS4","","Ritter Field","Illinois City","Illinois","base.us","552","41.33697","-91.0132","America/Chicago","2IS4"
"aerodrome_2IS9","2IS9","","Pontiac Flying/Cooksville Airport","Cooksville","Illinois","base.us","741","40.57808","-88.70783","America/Chicago","2IS9"
"aerodrome_2KS2","2KS2","","Stuber Flying Ranch Airport","Severy","Kansas","base.us","1200","37.65559","-96.29056","America/Chicago","2KS2"
"aerodrome_2KS3","2KS3","","Edwards Grass Strip","Fowler","Kansas","base.us","2616","37.44035","-100.30729","America/Chicago","2KS3"
"aerodrome_2KS4","2KS4","","Mahoney Farm Airport","Dorrance","Kansas","base.us","1836","38.84962","-98.66828","America/Chicago","2KS4"
"aerodrome_2KS5","2KS5","","Plains Municipal Airport","Plains","Kansas","base.us","2762","37.27085","-100.58793","America/Chicago","2KS5"
"aerodrome_2KS6","2KS6","","Flying H Airport","Seneca","Kansas","base.us","1192","39.75038","-96.02678","America/Chicago","2KS6"
"aerodrome_2KS8","2KS8","","Vonada Airport","Sylvan Grove","Kansas","base.us","1629","39.11372","-98.40339","America/Chicago","2KS8"
"aerodrome_2KS9","2KS9","","Starshire Farm Airport","Topeka","Kansas","base.us","990","38.9","-95.58359","America/Chicago","2KS9"
"aerodrome_2KT4","2KT4","","Eubank Field","Fountain Run","Kentucky","base.us","850","36.79703","-85.96694","America/Chicago","2KT4"
"aerodrome_2KY3","2KY3","","Plane-O-Field Airport","Bowling Green","Kentucky","base.us","655","36.83472","-86.45833","America/Chicago","2KY3"
"aerodrome_2KY4","2KY4","","Oz Airport","Elizabethtown","Kentucky","base.us","820","37.655","-85.81361","America/New_York","2KY4"
"aerodrome_2KY5","2KY5","","Womstead Field","Olive Hill","Kentucky","base.us","1050","38.375","-83.15472","America/New_York","2KY5"
"aerodrome_2LA0","2LA0","","Central Industries Airport","Intracoastal City","Louisiana","base.us","2","29.78965","-92.15652","America/Chicago","2LA0"
"aerodrome_2LA4","2LA4","","Bunkie Flying Service Airport","Bunkie","Louisiana","base.us","65","30.92908","-92.17929","America/Chicago","2LA4"
"aerodrome_2LA5","2LA5","","Reed Airfield","Iota","Louisiana","base.us","30","30.34436","-92.43314","America/Chicago","2LA5"
"aerodrome_2LA6","2LA6","","Howell 1 Airport","Jackson","Louisiana","base.us","180","30.83351","-91.16677","America/Chicago","2LA6"
"aerodrome_2LA7","2LA7","","Costello Airport","Oak Grove","Louisiana","base.us","100","32.96585","-91.42586","America/Chicago","2LA7"
"aerodrome_2LA8","2LA8","GWV","Fokker Field","Bush","Louisiana","base.us","50","30.59317","-89.87348","America/Chicago","2LA8"
"aerodrome_2LL1","2LL1","","Cwian Field","Sheridan","Illinois","base.us","550","41.5417","-88.68896","America/Chicago","2LL1"
"aerodrome_2LL2","2LL2","","Weihler Airport","Sherrard","Illinois","base.us","740","41.31476","-90.55208","America/Chicago","2LL2"
"aerodrome_2LL3","2LL3","","Miller Airport","Lincoln","Illinois","base.us","626","40.06648","-89.27214","America/Chicago","2LL3"
"aerodrome_2LL7","2LL7","","Adams Number 2 Airport","Pontiac","Illinois","base.us","630","40.93472","-88.73756","America/Chicago","2LL7"
"aerodrome_2LL9","2LL9","","George Airport","Somonauk","Illinois","base.us","740","41.7042","-88.69313","America/Chicago","2LL9"
"aerodrome_2LS3","2LS3","","Majors Airpark","Melville","Louisiana","base.us","34","30.61663","-91.76917","America/Chicago","2LS3"
"aerodrome_2MD0","2MD0","","Anderson Farm Airport","Marion","Maryland","base.us","8","38.04873","-75.70354","America/New_York","2MD0"
"aerodrome_2MD1","2MD1","","Recompense Farm Airport","Clements","Maryland","base.us","30","38.30846","-76.72469","America/New_York","2MD1"
"aerodrome_2MD3","2MD3","","Fly Away Farm Airport","Boyds","Maryland","base.us","501","39.229","-77.34533","America/New_York","2MD3"
"aerodrome_2MD4","2MD4","","Ennis Aerodrome","Salisbury","Maryland","base.us","44","38.39456","-75.55742","America/New_York","2MD4"
"aerodrome_2MD6","2MD6","","Cherry Field","Lexington Park","Maryland","base.us","8","38.14402","-76.47217","America/New_York","2MD6"
"aerodrome_2MD8","2MD8","","Greater Gortner Airport","Oakland","Maryland","base.us","2500","39.33343","-79.44144","America/New_York","2MD8"
"aerodrome_2ME3","2ME3","","Heartstone Farm Airport","Charleston","Maine","base.us","230","45.04135","-68.99002","America/New_York","2ME3"
"aerodrome_2MI0","2MI0","","Cherry Field","Nunica","Michigan","base.us","629","43.0726","-86.02963","America/Detroit","2MI0"
"aerodrome_2MI3","2MI3","","Somers Lane Airport","Ashley","Michigan","base.us","669","43.14322","-84.60642","America/Detroit","2MI3"
"aerodrome_2MI5","2MI5","","Somerville Airport","Ada","Michigan","base.us","660","42.9417","-85.48641","America/Detroit","2MI5"
"aerodrome_2MI6","2MI6","","The Farm Airport","Whittemore","Michigan","base.us","809","44.28743","-83.76091","America/Detroit","2MI6"
"aerodrome_2MI9","2MI9","","Capen Airport","Mecosta","Michigan","base.us","1015","43.62419","-85.31782","America/Detroit","2MI9"
"aerodrome_2MN0","2MN0","","Pribbs Field","East Grand Forks","Minnesota","base.us","818","48.08212","-97.01625","America/Chicago","2MN0"
"aerodrome_2MN1","2MN1","","Winter Strip","Gluek","Minnesota","base.us","1040","45.04607","-95.46447","America/Chicago","2MN1"
"aerodrome_2MN2","2MN2","","Dreamcatcher Airport","Jacobson","Minnesota","base.us","1250","46.94036","-93.29794","America/Chicago","2MN2"
"aerodrome_2MN4","2MN4","","Cornfield Canyon Airport","Blue Earth","Minnesota","base.us","1132","43.59845","-94.2529","America/Chicago","2MN4"
"aerodrome_2MN6","2MN6","","Van Normans Airport","St Charles","Minnesota","base.us","1100","44.0","-92.1","America/Chicago","2MN6"
"aerodrome_2MN7","2MN7","","Fussy Airport","North Prairie","Minnesota","base.us","1100","45.79163","-94.34083","America/Chicago","2MN7"
"aerodrome_2MN8","2MN8","","Med-City Aviation Airport","Rochester","Minnesota","base.us","1227","43.99607","-92.33573","America/Chicago","2MN8"
"aerodrome_2MO0","2MO0","","Fletcher Field","Centerview","Missouri","base.us","805","38.78639","-93.86722","America/Chicago","2MO0"
"aerodrome_2MO1","2MO1","","Bird Field","Willard","Missouri","base.us","1250","37.32005","-93.41992","America/Chicago","2MO1"
"aerodrome_2MO2","2MO2","","Northwood Airport","Holt","Missouri","base.us","1000","39.46417","-94.308","America/Chicago","2MO2"
"aerodrome_2MO4","2MO4","","Breckenridge Airport","Rockville","Missouri","base.us","805","38.11444","-94.17667","America/Chicago","2MO4"
"aerodrome_2MO6","2MO6","","Lee's Flying Park Airport","Carthage","Missouri","base.us","980","37.23152","-94.31128","America/Chicago","2MO6"
"aerodrome_2MO7","2MO7","","Fawn Lake Airport","Warrenton","Missouri","base.us","750","38.86667","-91.08611","America/Chicago","2MO7"
"aerodrome_2MO9","2MO9","","Runway Ranch Airport","Kansas City","Missouri","base.us","929","38.95001","-94.45023","America/Chicago","2MO9"
"aerodrome_2MS3","2MS3","","Shockley Field","Caledonia","Mississippi","base.us","247","33.61292","-88.36861","America/Chicago","2MS3"
"aerodrome_2MS8","2MS8","","Spencer Field","Grenada","Mississippi","base.us","175","33.78956","-89.87419","America/Chicago","2MS8"
"aerodrome_2MT0","2MT0","","Bates Airstrip","Kalispell","Montana","base.us","3110","48.3","-114.41361","America/Denver","2MT0"
"aerodrome_2MT1","2MT1","","Ryan Field","West Glacier","Montana","base.us","3660","48.48306","-113.95944","America/Denver","2MT1"
"aerodrome_2MT2","2MT2","","Braidwater Farm Airport","Kalispell","Montana","base.us","2910","48.20002","-114.25835","America/Denver","2MT2"
"aerodrome_2MT5","2MT5","","Briar Creek Airport","Bozeman","Montana","base.us","5175","45.59414","-111.15222","America/Denver","2MT5"
"aerodrome_2MT8","2MT8","","South Boulder Airport","Cardwell","Montana","base.us","4560","45.8151","-111.9259","America/Denver","2MT8"
"aerodrome_2MT9","2MT9","","Gold Creek Airport","Drummond","Montana","base.us","4956","46.52314","-112.98983","America/Denver","2MT9"
"aerodrome_2MU9","2MU9","","Monroe Field","Hawk Point","Missouri","base.us","725","38.96521","-91.11814","America/Chicago","2MU9"
"aerodrome_2MY2","2MY2","","Zarn Airport","Amboy","Minnesota","base.us","1050","43.90742","-94.27467","America/Chicago","2MY2"
"aerodrome_2MY4","2MY4","","Miller Airport","Clear Lake","Minnesota","base.us","987","45.43387","-93.94871","America/Chicago","2MY4"
"aerodrome_2NA0","2NA0","","Soderquist Airport","Wilton","North Dakota","base.us","1880","47.25666","-100.79625","America/Chicago","2NA0"
"aerodrome_2NC0","2NC0","","Mountain Air Airport","Burnsville","North Carolina","base.us","4432","35.86872","-82.34179","America/New_York","2NC0"
"aerodrome_2NC1","2NC1","","Hawk's Knoll Airport","Waxhaw","North Carolina","base.us","695","34.99744","-80.80164","America/New_York","2NC1"
"aerodrome_2NC4","2NC4","","Scottbrook Farm Airport","Goldsboro","North Carolina","base.us","160","35.33794","-78.15472","America/New_York","2NC4"
"aerodrome_2NC6","2NC6","","Flying M Airport","Lexington","North Carolina","base.us","845","35.79958","-80.39617","America/New_York","2NC6"
"aerodrome_2NC7","2NC7","","Scotland Neck East Airport","Scotland Neck","North Carolina","base.us","103","36.16793","-77.39886","America/New_York","2NC7"
