"id","code","aerodrome_id/id","length","length_uom_id/id","width","width_uom_id/id"
"runway_EFHK_04L","04L","aerodrome_EFHK","3059.89","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFHK_22R","22R","aerodrome_EFHK","3059.89","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFHK_04R","04R","aerodrome_EFHK","3439.97","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFHK_22L","22L","aerodrome_EFHK","3439.97","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFHK_15","15","aerodrome_EFHK","2901.09","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFHK_33","33","aerodrome_EFHK","2901.09","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFHL_06","06","aerodrome_EFHL","499.87","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFHL_24","24","aerodrome_EFHL","499.87","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFHM_07","07","aerodrome_EFHM","914.4","uom.product_uom_meter","13.72","uom.product_uom_meter"
"runway_EFHM_25","25","aerodrome_EFHM","914.4","uom.product_uom_meter","13.72","uom.product_uom_meter"
"runway_EFHN_03","03","aerodrome_EFHN","1599.9","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFHN_21","21","aerodrome_EFHN","1599.9","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFHP_12","12","aerodrome_EFHP","769.92","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFHP_30","30","aerodrome_EFHP","769.92","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFHV_04","04","aerodrome_EFHV","1260.04","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFHV_22","22","aerodrome_EFHV","1260.04","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFHV_12","12","aerodrome_EFHV","790.04","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFHV_30","30","aerodrome_EFHV","790.04","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFII_17","17","aerodrome_EFII","659.89","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFII_35","35","aerodrome_EFII","659.89","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFIK_10","10","aerodrome_EFIK","463.3","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFIK_28","28","aerodrome_EFIK","463.3","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFIK_18","18","aerodrome_EFIK","929.94","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFIK_36","36","aerodrome_EFIK","929.94","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFIM_01","01","aerodrome_EFIM","1100.02","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFIM_19","19","aerodrome_EFIM","1100.02","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFIM_09","09","aerodrome_EFIM","1502.36","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFIM_27","27","aerodrome_EFIM","1502.36","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFIT_01","01","aerodrome_EFIT","1499.92","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFIT_19","19","aerodrome_EFIT","1499.92","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFIV_04","04","aerodrome_EFIV","2499.06","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFIV_22","22","aerodrome_EFIV","2499.06","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFIV_08","08","aerodrome_EFIV","800.1","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFIV_26","26","aerodrome_EFIV","800.1","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFJM_09","09","aerodrome_EFJM","829.97","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFJM_27","27","aerodrome_EFJM","829.97","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFJM_15","15","aerodrome_EFJM","829.97","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFJM_33","33","aerodrome_EFJM","829.97","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFJO_10","10","aerodrome_EFJO","2499.97","uom.product_uom_meter","52.12","uom.product_uom_meter"
"runway_EFJO_28","28","aerodrome_EFJO","2499.97","uom.product_uom_meter","52.12","uom.product_uom_meter"
"runway_EFJO_17","17","aerodrome_EFJO","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFJO_35","35","aerodrome_EFJO","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFJY_12","12","aerodrome_EFJY","2600.86","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFJY_30","30","aerodrome_EFJY","2600.86","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFKA_17","17","aerodrome_EFKA","2699.92","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFKA_35","35","aerodrome_EFKA","2699.92","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFKE_18","18","aerodrome_EFKE","2503.02","uom.product_uom_meter","47.85","uom.product_uom_meter"
"runway_EFKE_36","36","aerodrome_EFKE","2503.02","uom.product_uom_meter","47.85","uom.product_uom_meter"
"runway_EFKG_15","15","aerodrome_EFKG","599.85","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFKG_33","33","aerodrome_EFKG","599.85","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFKH_12","12","aerodrome_EFKH","849.78","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFKH_30","30","aerodrome_EFKH","849.78","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFKI_07","07","aerodrome_EFKI","2499.06","uom.product_uom_meter","47.85","uom.product_uom_meter"
"runway_EFKI_25","25","aerodrome_EFKI","2499.06","uom.product_uom_meter","47.85","uom.product_uom_meter"
"runway_EFKJ_07","07","aerodrome_EFKJ","1160.07","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFKJ_25","25","aerodrome_EFKJ","1160.07","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFKK_01","01","aerodrome_EFKK","2499.97","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFKK_19","19","aerodrome_EFKK","2499.97","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFKK_11","11","aerodrome_EFKK","700.13","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EFKK_29","29","aerodrome_EFKK","700.13","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EFKM_17","17","aerodrome_EFKM","1399.95","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFKM_35","35","aerodrome_EFKM","1399.95","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFKN_11","11","aerodrome_EFKN","699.82","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFKN_29","29","aerodrome_EFKN","699.82","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFKO_05","05","aerodrome_EFKO","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFKO_23","23","aerodrome_EFKO","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFKR_09","09","aerodrome_EFKR","699.82","uom.product_uom_meter","9.75","uom.product_uom_meter"
"runway_EFKR_27","27","aerodrome_EFKR","699.82","uom.product_uom_meter","9.75","uom.product_uom_meter"
"runway_EFKS_12","12","aerodrome_EFKS","2499.97","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFKS_30","30","aerodrome_EFKS","2499.97","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFKT_16","16","aerodrome_EFKT","2499.97","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFKT_34","34","aerodrome_EFKT","2499.97","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFKU_15","15","aerodrome_EFKU","2799.89","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFKU_33","33","aerodrome_EFKU","2799.89","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFKV_12","12","aerodrome_EFKV","899.77","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFKV_32","32","aerodrome_EFKV","899.77","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFKY_16","16","aerodrome_EFKY","842.77","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFKY_34","34","aerodrome_EFKY","842.77","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFLA_07","07","aerodrome_EFLA","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFLA_25","25","aerodrome_EFLA","1200.0","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFLA_12","12","aerodrome_EFLA","499.87","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFLA_30","30","aerodrome_EFLA","499.87","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFLA_18","18","aerodrome_EFLA","549.86","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFLA_36","36","aerodrome_EFLA","549.86","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFLL_04","04","aerodrome_EFLL","339.85","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFLL_22","22","aerodrome_EFLL","339.85","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFLN_11","11","aerodrome_EFLN","940.0","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFLN_29","29","aerodrome_EFLN","940.0","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFLP_06","06","aerodrome_EFLP","2499.97","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFLP_24","24","aerodrome_EFLP","2499.97","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFMA_03","03","aerodrome_EFMA","1902.87","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFMA_21","21","aerodrome_EFMA","1902.87","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFME_04","04","aerodrome_EFME","1200.0","uom.product_uom_meter","21.95","uom.product_uom_meter"
"runway_EFME_22","22","aerodrome_EFME","1200.0","uom.product_uom_meter","21.95","uom.product_uom_meter"
"runway_EFMI_11","11","aerodrome_EFMI","1702.0","uom.product_uom_meter","43.89","uom.product_uom_meter"
"runway_EFMI_29","29","aerodrome_EFMI","1702.0","uom.product_uom_meter","43.89","uom.product_uom_meter"
"runway_EFMN_04","04","aerodrome_EFMN","399.9","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFMN_22","22","aerodrome_EFMN","399.9","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFNS_05","05","aerodrome_EFNS","439.83","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFNS_23","23","aerodrome_EFNS","439.83","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFNU_04","04","aerodrome_EFNU","1200.0","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EFNU_22","22","aerodrome_EFNU","1200.0","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EFNU_09","09","aerodrome_EFNU","649.83","uom.product_uom_meter","9.75","uom.product_uom_meter"
"runway_EFNU_27","27","aerodrome_EFNU","649.83","uom.product_uom_meter","9.75","uom.product_uom_meter"
"runway_EFOP_06","06","aerodrome_EFOP","899.16","uom.product_uom_meter","9.75","uom.product_uom_meter"
"runway_EFOP_24","24","aerodrome_EFOP","899.16","uom.product_uom_meter","9.75","uom.product_uom_meter"
"runway_EFOP_14","14","aerodrome_EFOP","939.7","uom.product_uom_meter","15.85","uom.product_uom_meter"
"runway_EFOP_32","32","aerodrome_EFOP","939.7","uom.product_uom_meter","15.85","uom.product_uom_meter"
"runway_EFOU_12","12","aerodrome_EFOU","2500.88","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFOU_30","30","aerodrome_EFOU","2500.88","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFPA_16","16","aerodrome_EFPA","800.1","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFPA_34","34","aerodrome_EFPA","800.1","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFPI_12","12","aerodrome_EFPI","1012.55","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFPI_30","30","aerodrome_EFPI","1012.55","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFPI_17","17","aerodrome_EFPI","1150.01","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFPI_35","35","aerodrome_EFPI","1150.01","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFPK_15","15","aerodrome_EFPK","739.75","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFPK_33","33","aerodrome_EFPK","739.75","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFPN_16","16","aerodrome_EFPN","499.87","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFPN_34","34","aerodrome_EFPN","499.87","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFPO_12","12","aerodrome_EFPO","2350.92","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFPO_30","30","aerodrome_EFPO","2350.92","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFPO_17","17","aerodrome_EFPO","801.01","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFPO_35","35","aerodrome_EFPO","801.01","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFPU_08","08","aerodrome_EFPU","1989.73","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFPU_26","26","aerodrome_EFPU","1989.73","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFPY_15","15","aerodrome_EFPY","1000.05","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EFPY_33","33","aerodrome_EFPY","1000.05","uom.product_uom_meter","20.12","uom.product_uom_meter"
"runway_EFRA_05","05","aerodrome_EFRA","499.87","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFRA_23","23","aerodrome_EFRA","499.87","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFRA_18","18","aerodrome_EFRA","1229.87","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFRA_36","36","aerodrome_EFRA","1229.87","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFRH_10","10","aerodrome_EFRH","1000.05","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFRH_28","28","aerodrome_EFRH","1000.05","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFRN_18","18","aerodrome_EFRN","945.18","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_EFRN_36","36","aerodrome_EFRN","945.18","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_EFRO_03","03","aerodrome_EFRO","3001.98","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFRO_21","21","aerodrome_EFRO","3001.98","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFRU_15","15","aerodrome_EFRU","1200.0","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFRU_33","33","aerodrome_EFRU","1200.0","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_EFRV_15","15","aerodrome_EFRV","839.72","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFRV_33","33","aerodrome_EFRV","839.72","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFRY_08L","08L","aerodrome_EFRY","869.9","uom.product_uom_meter","10.06","uom.product_uom_meter"
"runway_EFRY_26R","26R","aerodrome_EFRY","869.9","uom.product_uom_meter","10.06","uom.product_uom_meter"
"runway_EFRY_08R","08R","aerodrome_EFRY","1019.86","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFRY_26L","26L","aerodrome_EFRY","1019.86","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFRY_12L","12L","aerodrome_EFRY","1270.1","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFRY_30R","30R","aerodrome_EFRY","1270.1","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_EFRY_12R","12R","aerodrome_EFRY","480.06","uom.product_uom_meter","10.06","uom.product_uom_meter"
"runway_EFRY_30L","30L","aerodrome_EFRY","480.06","uom.product_uom_meter","10.06","uom.product_uom_meter"
"runway_EFSA_12","12","aerodrome_EFSA","2300.02","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFSA_30","30","aerodrome_EFSA","2300.02","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFSE_04","04","aerodrome_EFSE","1100.02","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFSE_22","22","aerodrome_EFSE","1100.02","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFSE_12","12","aerodrome_EFSE","1324.05","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFSE_30","30","aerodrome_EFSE","1324.05","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFSI_14","14","aerodrome_EFSI","2000.1","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFSI_32","32","aerodrome_EFSI","2000.1","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFSO_16","16","aerodrome_EFSO","1499.92","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFSO_34","34","aerodrome_EFSO","1499.92","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_EFSU_05","05","aerodrome_EFSU","799.8","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFSU_23","23","aerodrome_EFSU","799.8","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFTO_09","09","aerodrome_EFTO","359.97","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFTO_27","27","aerodrome_EFTO","359.97","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFTP_06","06","aerodrome_EFTP","2699.92","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFTP_24","24","aerodrome_EFTP","2699.92","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFTU_08","08","aerodrome_EFTU","2499.97","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFTU_26","26","aerodrome_EFTU","2499.97","uom.product_uom_meter","60.05","uom.product_uom_meter"
"runway_EFUT_07","07","aerodrome_EFUT","2000.1","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFUT_25","25","aerodrome_EFUT","2000.1","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_EFVA_16","16","aerodrome_EFVA","2659.99","uom.product_uom_meter","47.85","uom.product_uom_meter"
"runway_EFVA_34","34","aerodrome_EFVA","2659.99","uom.product_uom_meter","47.85","uom.product_uom_meter"
"runway_EFVI_16","16","aerodrome_EFVI","289.86","uom.product_uom_meter","24.99","uom.product_uom_meter"
"runway_EFVI_34","34","aerodrome_EFVI","289.86","uom.product_uom_meter","24.99","uom.product_uom_meter"
"runway_EFVL_09","09","aerodrome_EFVL","799.8","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFVL_27","27","aerodrome_EFVL","799.8","uom.product_uom_meter","14.94","uom.product_uom_meter"
"runway_EFVP_10","10","aerodrome_EFVP","899.16","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_EFVP_28","28","aerodrome_EFVP","899.16","uom.product_uom_meter","19.81","uom.product_uom_meter"
